x1,x2,x3,y1,y2,y3,A
2.449407141237749,4.651280807933948,2.2144013762546355,1.2231340375049524,2.3938798411184807,4.278270247307825,23.60436813127766
1.7193646233347812,1.25016383147776,1.4174654336528212,3.673738227684333,1.1900489483670027,1.4906123957338342,9.917143242936762
1.840822260467926,3.278291897544482,4.046840288593278,2.409237071507831,2.542107016182427,1.5131938943755676,18.89240008203041
2.7135263106753063,4.012127813509735,4.81939397839546,2.4302888830355416,4.899736251804646,3.330538253652163,42.30419692585296
1.8734004958237152,4.167244476947559,3.5386274240333147,3.6505948156733177,4.625643073706822,1.3735806268820574,30.975801764375085
3.784493718232745,3.2094225074347085,4.404613647199767,2.165043890461221,3.693156188928046,4.344632701744639,39.182922089540966
2.718004586788014,1.7226436228542965,2.698283993055917,1.8519625868062304,2.5804272399736607,2.2498040772039567,15.549409663710644
4.983843310053815,1.4047600200666297,3.510186735295548,3.2204706546253563,3.451266309372853,2.775717643937423,30.641809311964057
3.832607915100101,3.772805875596852,4.788823739949066,4.074672350616386,2.74221977804414,2.589962913684341,38.36536027983395
4.411380636244328,2.0325909123343666,3.7589093147663446,2.7108921817824423,3.968509776240301,1.8100907620570408,26.82910121042605
4.404059680069711,2.8090320781242144,1.3482722360088593,1.7818363680906448,4.044314903813989,2.4483370971226184,22.50894893648016
1.407561366570711,3.3440608093369004,3.689557096156562,3.0076316095394127,2.0107057263784127,2.168600677534583,18.958524295683542
2.757645571053465,3.482403849084062,3.542681349488394,3.3526442297946324,2.101263056490641,2.8683718488636125,26.724578519838936
4.982429067076291,2.628769010954568,3.652808661409253,2.8165049756848197,2.7695352608914408,3.1506263964029086,32.8221401166396
3.39586410035265,3.6611399249930554,4.944152287677012,1.912681576251684,1.6860501755390636,2.686364301386101,25.94986651963858
3.8981553626696233,4.739727468759337,1.8730734656605272,3.810159184422358,1.2813266386969793,4.07439029276445,28.557363869387995
3.5209535494629134,4.388890810510033,4.793702436066733,2.621356778905984,1.6806539833117995,1.8852078456240204,25.64300772016192
4.04921697767681,2.650770753592259,4.06698573820481,1.303597911597539,1.356313624796218,2.183620797829457,17.75458192743312
2.8212242966629897,1.743850344342632,4.995315810381491,1.2616923559445068,2.597557021980479,2.5458706888917138,20.80669594014249
3.729471301728133,2.8252658423102206,2.3055262212148504,3.906340856382029,3.5990865779839667,1.434856824799433,28.045062524204333
2.1815733571843228,4.176545473824964,1.0558513996347467,1.9293110604699577,4.743337993664373,2.0285229851665267,26.161519268582545
2.259008489828418,3.3161121579018564,4.872232307895448,3.7538592710148815,2.807902629972326,1.7794616051077852,26.461270335365207
2.814332090812606,2.2217356180502987,1.3969977539166196,3.56692007488284,2.1506529802633323,2.120843627785854,17.779493744848764
3.7463333673925145,3.986990569553546,2.6259970146213325,3.6916797410965496,3.607043254695293,3.0633376323265096,36.25582591350542
1.6036265119327937,3.2620462476020946,4.41053636674212,2.8104463155448123,3.92551979479785,3.535973785635542,32.907674311871936
1.5729790238644403,1.8481046628134368,2.7446100045423587,2.837992183769543,2.136382850139628,1.3290509093956882,12.06008770433196
1.7419286360789754,4.04287503636189,4.582083206850177,2.690730446694874,4.46624440224244,2.764370333009003,35.41010329757975
2.8050701386926225,3.4267343963306387,3.668865913823344,4.740500846334083,1.8312776975489773,2.423998276816047,28.46606429490001
2.2664766501922258,1.8561067302650025,3.6502074017145127,4.487745935906768,3.74569738379726,2.797335382270972,27.334639816773247
2.656513815711535,1.9742899402168264,2.3065759956364644,1.7916300205395967,3.3337736002859035,3.427823310134111,19.24786054865034
2.9950365029780257,3.859250865787552,4.838911437546015,3.993304382946964,4.219212236748694,2.9907891930289545,42.71525490547895
4.588332377168182,4.402362255451305,2.766987242042206,2.23994931649656,1.3924630828451332,4.660247280772705,29.30260366078364
4.247619095661927,3.110131419532078,1.3391184915284406,4.392299857519628,4.444171259569106,3.318881899031537,36.92314953903302
3.35145570856597,3.755413083900967,1.2215583891085764,1.6278958478715326,4.658981594095716,4.41088091444481,28.340369852819688
1.8562288477604425,4.631956715564943,1.8596170203283824,1.9237205996607012,4.933541850072338,3.9516514423437,33.77137625667201
2.8671683670111707,2.0534338573661013,4.889866278090862,1.4437234955606173,4.417546277877163,3.300078847499579,29.347481702085908
4.356752332469447,2.164619299886991,4.732202820285263,4.14638047138461,4.572635808700518,4.574647430910021,49.6109279872413
4.485755253474938,3.5198629329413778,2.2277127863962263,4.3999751455124,1.4839848758122045,2.31831806786208,30.125181784268143
4.633997210609803,4.285442040595789,3.93088223048293,2.233183062195085,3.3385639219677947,3.0841933154332675,36.77938696642109
4.806175927772418,1.7680918361320548,1.7146822377450257,1.3203709907508254,2.953574373814618,1.624603390926819,14.35380458702866
2.476243075521525,2.221769110274886,2.693620339334243,1.4846780697678454,3.5278928226603443,4.169601393898763,22.74591020891064
2.038866655082099,2.5118519405130155,3.658478572109181,2.485279519814343,1.0123347559412696,3.986903519773679,22.19598965882644
3.567994815835727,2.9977053810749155,4.77856244164369,1.872846064148428,1.6351769366266846,3.948411589462844,30.45181507523315
3.101036093923172,3.35121642263146,3.895212241444871,4.47410769170923,4.967857492045888,3.240458840886023,43.14500999764402
1.555281485169259,2.1711731975323985,2.0002781161261165,1.1739520776283203,4.498912586632555,4.071600074642923,19.73807688387477
2.2062979422764517,1.092493804621598,3.503189773231796,3.4532178892820387,1.8638099922265936,3.46377554756994,21.78929146787195
3.0605794860418363,3.820806815198263,3.676493114166393,2.853524882026829,4.772321088966846,2.281661657764859,35.35607003151017
4.495096856220089,2.319258200718187,1.641648097221709,1.6539626259428366,3.760315136197239,3.499776562305875,21.901265451301917
3.0846672338701344,4.567887808227038,2.001418719845258,3.244002348885585,3.1100928670714865,2.979444701659398,30.176339442799723
4.61723877509867,3.306860917703382,2.8209718135765462,1.9896513746483728,1.092770241638517,3.891634711400775,23.778526509656214
2.978023163665441,3.37262098402683,4.396890624178655,3.082774980516066,2.9191465355016835,2.302570259140347,29.149899745354134
4.791697164109888,1.2715482906500943,4.464089680200225,3.135441524946584,3.5837513148666127,1.795368861597206,27.595686729061512
4.4572427284935605,1.0436223519663588,1.9915133958745053,4.365757895784327,3.753158010767806,1.208890987452896,25.783644821511324
3.4052123659880578,3.3932745740970844,3.828588782247144,3.655785522609632,4.39172589057488,1.09062538696742,31.526613992059463
1.8346446262771328,4.512721525334086,2.6238502550227465,4.374242663155517,1.1151781516988102,4.774030138374057,25.584009441803
1.458490514610108,2.791456398632857,2.435785491049013,2.5976785852472246,1.5814154222094037,3.588801013372839,16.94469121444756
1.492445566048192,2.933899920372096,2.7207451007618704,1.913223688915782,1.2347189003242185,4.274985461932946,18.109069646106157
2.3820895684245613,3.526812559033526,3.301820543815915,4.563223838791679,2.1151221396877298,1.6578597122712355,23.8036024876544
3.579114790415882,1.064282533449087,1.9517810931432216,2.127185998765861,4.376708548467024,3.980334932430618,20.040239797774817
3.793557496821924,3.815333845225161,1.4842744113097748,3.427221731829461,2.6555657106668185,2.4812186590240057,26.81604179263288
2.1039148150881504,1.95164673283992,1.9882880634857385,3.4533356203624663,1.6548169587444432,4.080029166850698,18.607415375256814
1.9037336769927704,1.8327684323486448,3.127786107349776,3.509468013613657,4.308912164987457,4.733715745638303,29.38438098494768
4.854517646225432,4.7290453310755804,2.3797875204899315,3.306329427634451,3.0935846262133704,4.649609832538349,41.74541993818946
1.3155711430969443,1.0920892374866202,4.4388276563556905,4.431648334681675,3.757017856176424,3.129059313560409,23.822502450645462
3.5064799043439003,2.412408111349264,2.232540510783024,1.864632084577348,1.1534966318462008,3.0439670573042306,16.116779333565862
